Applicant_ID,Age,Gender,Annual_Income,Monthly_Income,Employment_Status,Occupation,Loan_Amount,Loan_Term,Interest_Rate,Credit_Score,Existing_Debt,Number_of_Credit_Cards,Number_of_Previous_Loans,Loan_Purpose,Property_Ownership,Marital_Status,Dependents,Savings_Balance,Checking_Balance,Payment_History,Previous_Defaults,Years_at_Current_Job,Loan_Default
101065,40,Female,106436.5,8869.71,Employed,Doctor,79984.83,360,9.89,506,89757.2,0,6,Auto,Owned,Divorced,2,38003.51,29914.93,Excellent,2,11,0
101066,66,Other,98988.72,8249.06,Employed,Driver,65493.55,48,20.12,328,144020.02,9,3,Business,Mortgaged,Single,4,70864.8,22360.61,Good,1,19,1
101067,52,Other,52298.31,4358.19,Employed,Engineer,207645.88,60,11.48,559,113470.36,9,7,Auto,Rented,Divorced,1,70270.52,8090.22,Fair,0,26,0
101068,37,Male,164983.54,13748.63,Employed,Clerk,64554.36,12,11.23,673,96856.89,8,1,Medical,Owned,Single,4,12468.31,252.33,Excellent,1,17,0
101069,21,Male,106933.94,8911.16,Employed,Clerk,490253.6,360,10.65,470,111574.82,7,2,Home,Owned,Widowed,2,17505.46,29491.11,Fair,2,29,0
101070,54,Female,18332.71,1527.73,Employed,Clerk,213303.57,240,21.34,596,107893.88,4,0,Home,Rented,Widowed,4,32851.22,23984.58,Poor,0,3,0
101071,31,Female,212622.81,17718.57,Employed,Teacher,267738.04,48,5.67,825,103537.39,1,1,Personal,Owned,Widowed,2,9505.16,16901.85,Fair,1,15,0
101072,58,Male,182231.54,15185.96,Employed,Clerk,115089.72,60,19.63,429,74461.07,5,6,Auto,Owned,Married,2,55154.71,8543.28,Excellent,2,29,0
101073,46,Other,163329.67,13610.81,Employed,Engineer,225664.81,240,9.55,460,85027.06,5,3,Personal,Owned,Widowed,3,59007.65,30477.38,Good,0,6,0
101074,43,Female,193163.83,16096.99,Retired,Unemployed,492377.58,36,21.2,366,69223.72,7,5,Personal,Rented,Single,4,57708.03,2835.81,Fair,0,13,0
101075,29,Other,200895.49,16741.29,Employed,Doctor,245366.2,36,9.33,598,59243.77,0,7,Auto,Rented,Married,2,37616.83,25708.1,Good,2,34,0
101076,55,Male,84185.39,7015.45,Employed,Engineer,6394.32,36,5.03,412,40615.21,0,6,Business,Rented,Single,5,67457.3,27535.94,Excellent,0,21,0
101077,29,Other,140246.53,11687.21,Employed,Clerk,122778.71,180,13.12,770,53281.98,5,3,Business,Mortgaged,Single,3,48467.66,8930.29,Good,1,12,0
101078,41,Male,139805.6,11650.47,Employed,Unemployed,489270.51,36,7.72,460,64279.44,8,2,Home,Owned,Married,1,79488.94,19333.0,Good,2,12,0
101079,61,Female,69796.43,5816.37,Self-Employed,Driver,494555.62,12,17.43,665,86906.91,9,0,Personal,Owned,Divorced,0,65235.06,20807.97,Excellent,0,7,0
101080,66,Female,60500.21,5041.68,Employed,Teacher,106825.56,24,15.66,404,74981.26,5,6,Medical,Rented,Widowed,2,57780.71,23651.28,Excellent,2,25,0
101081,69,Other,38350.99,3195.92,Employed,Unemployed,308401.52,360,16.2,477,16192.34,3,7,Medical,Rented,Single,0,9864.22,36047.52,Good,3,3,0
101082,67,Male,150159.41,12513.28,Employed,Teacher,40300.35,240,7.08,394,50996.05,4,4,Home,Owned,Married,0,66608.0,21856.6,Good,3,7,0
101083,48,Male,175088.39,14590.7,Employed,Teacher,289565.94,360,16.61,604,56429.02,5,3,Auto,Rented,Divorced,2,24445.78,2692.74,Excellent,1,4,0
101084,30,Female,170995.36,14249.61,Retired,Teacher,64708.51,36,9.26,315,106038.89,6,6,Personal,Rented,Single,1,33513.14,13798.88,Poor,1,26,1
101085,62,Female,79836.45,6653.04,Employed,Unemployed,409693.44,60,21.98,345,49933.81,2,2,Auto,Rented,Divorced,5,37020.82,25133.07,Excellent,2,33,1
101086,60,Male,57078.27,4756.52,Self-Employed,Driver,469908.34,60,17.04,576,1193.37,3,3,Business,Rented,Divorced,4,26504.84,13325.63,Excellent,2,3,0
101087,69,Male,107990.91,8999.24,Employed,Clerk,88147.43,84,14.42,600,12650.49,5,7,Education,Mortgaged,Divorced,4,8675.1,30717.61,Excellent,2,33,0
101088,52,Male,127096.76,10591.4,Retired,Doctor,232430.66,12,19.54,481,74549.76,8,3,Auto,Owned,Single,3,15949.11,7596.22,Excellent,1,32,0
101089,27,Female,203412.86,16951.07,Employed,Teacher,52817.41,84,14.4,537,28274.33,8,7,Business,Rented,Single,0,64277.32,5720.2,Good,0,17,0
101090,45,Female,194338.75,16194.9,Employed,Engineer,170891.72,12,13.73,529,74193.36,7,1,Auto,Owned,Widowed,5,52181.61,9241.31,Excellent,0,1,0
101091,42,Female,202791.96,16899.33,Self-Employed,Driver,34418.68,36,7.89,717,86130.81,2,3,Home,Mortgaged,Widowed,2,75427.32,35043.4,Poor,3,24,0
101092,62,Other,189303.79,15775.32,Employed,Unemployed,133744.17,36,16.05,545,140015.69,4,3,Business,Rented,Married,2,65685.47,27237.39,Poor,1,18,0
101093,40,Male,212739.15,17728.26,Employed,Engineer,495131.39,120,10.43,767,98336.99,5,2,Auto,Owned,Divorced,3,32177.62,20801.95,Good,1,29,0
101094,37,Other,110427.5,9202.29,Retired,Engineer,24212.43,240,4.3,419,4656.11,9,7,Auto,Rented,Divorced,0,62896.49,12013.49,Fair,2,10,0
101095,24,Other,24732.07,2061.01,Employed,Clerk,429766.23,120,18.6,409,57109.58,3,3,Personal,Rented,Divorced,2,46114.34,36743.63,Good,0,19,1
101096,61,Male,32130.22,2677.52,Self-Employed,Engineer,40571.38,60,4.46,522,119018.55,9,7,Business,Mortgaged,Divorced,3,22904.09,35551.06,Fair,1,31,0
101097,58,Male,95006.61,7917.22,Employed,Driver,265440.47,84,15.94,344,39084.37,7,1,Business,Owned,Divorced,4,78007.15,15976.02,Excellent,1,23,0
101098,23,Male,67825.85,5652.15,Self-Employed,Unemployed,227155.66,84,6.4,669,138745.96,6,2,Home,Owned,Single,3,74279.28,30108.95,Good,0,22,0
101099,42,Male,49837.82,4153.15,Unemployed,Teacher,465914.22,24,11.5,515,79351.61,7,3,Home,Rented,Single,5,8975.88,36542.56,Excellent,2,33,0
101100,44,Female,210406.77,17533.9,Employed,Business Owner,101126.83,360,19.39,501,13867.15,7,4,Education,Owned,Widowed,5,67153.72,12534.14,Excellent,0,17,0
101101,43,Male,55061.02,4588.42,Employed,Unemployed,91481.64,360,5.25,594,36250.58,6,1,Education,Rented,Divorced,0,6214.94,13148.73,Poor,0,6,0
101102,66,Male,211672.75,17639.4,Employed,Business Owner,374859.62,36,15.84,345,135944.88,6,2,Education,Owned,Single,0,74305.54,21832.25,Excellent,2,34,0
101103,28,Female,170971.96,14247.66,Employed,Teacher,363408.3,24,14.83,507,148718.96,3,4,Home,Mortgaged,Single,3,49933.28,16334.66,Good,1,4,0
101104,36,Other,146393.86,12199.49,Self-Employed,Engineer,350192.52,24,19.55,835,129452.38,4,2,Medical,Mortgaged,Single,4,13326.58,30459.18,Excellent,2,19,0
101105,29,Male,153583.89,12798.66,Employed,Driver,15011.3,120,6.7,646,48101.5,5,6,Education,Owned,Divorced,3,65380.99,21477.21,Poor,2,26,0
101106,32,Other,82952.24,6912.69,Employed,Unemployed,131459.92,12,18.3,616,115322.85,8,3,Personal,Rented,Divorced,1,41262.55,8474.22,Good,0,27,0
101107,65,Female,147517.54,12293.13,Employed,Engineer,420267.8,24,11.83,578,33334.15,6,7,Education,Rented,Single,3,4763.99,14255.49,Excellent,2,24,0
101108,67,Other,53271.88,4439.32,Employed,Driver,301227.34,120,11.43,558,57678.34,9,1,Education,Owned,Single,5,63874.19,26849.56,Good,0,14,0
101109,23,Male,207229.61,17269.13,Self-Employed,Teacher,301893.07,24,10.19,816,104575.22,6,6,Home,Rented,Single,1,63067.06,2137.37,Excellent,1,6,0
101110,51,Female,76867.63,6405.64,Employed,Engineer,149366.47,12,10.63,812,145335.2,4,3,Personal,Rented,Married,2,38564.8,13686.69,Excellent,2,1,0
101111,32,Other,67313.24,5609.44,Employed,Business Owner,131566.2,12,13.12,525,65879.74,5,0,Home,Rented,Single,3,58488.77,643.84,Fair,1,10,0
101112,30,Male,160788.37,13399.03,Self-Employed,Clerk,473384.33,180,5.48,809,74375.46,6,5,Personal,Mortgaged,Married,2,3211.87,32834.68,Poor,1,34,0
101113,35,Other,149571.99,12464.33,Retired,Driver,364422.13,48,11.36,345,33025.28,8,1,Medical,Mortgaged,Single,0,25448.53,4687.6,Fair,0,23,0
101114,30,Female,107516.28,8959.69,Employed,Doctor,65179.33,36,15.56,476,60483.41,2,1,Education,Mortgaged,Widowed,4,53857.79,3088.19,Excellent,1,14,0
101115,45,Female,144651.48,12054.29,Unemployed,Teacher,468978.06,120,12.72,466,9452.79,2,4,Medical,Owned,Widowed,4,18448.46,31463.72,Good,1,17,0
101116,69,Female,47696.08,3974.67,Employed,Doctor,292020.34,24,6.57,684,128787.88,2,6,Personal,Owned,Married,3,36032.91,3580.27,Fair,3,11,0
101117,49,Female,153032.3,12752.69,Self-Employed,Unemployed,168014.46,84,10.22,633,3500.19,0,2,Home,Owned,Widowed,3,74555.74,27370.5,Excellent,2,31,0
101118,56,Male,70475.19,5872.93,Employed,Doctor,199775.44,60,11.69,560,102528.69,6,4,Auto,Owned,Divorced,3,66140.14,15194.54,Fair,3,15,1
101119,45,Other,70931.38,5910.95,Employed,Teacher,363251.45,120,15.87,441,40983.26,9,0,Business,Rented,Single,1,44639.72,32867.98,Good,1,29,0
101120,21,Female,48246.89,4020.57,Employed,Engineer,189383.78,120,20.16,579,71416.41,6,1,Personal,Mortgaged,Married,0,46137.31,7314.05,Poor,3,1,1
101121,25,Other,83137.31,6928.11,Employed,Clerk,290214.91,120,13.68,448,42233.77,0,6,Home,Mortgaged,Single,5,70960.48,3376.68,Good,1,17,0
101122,34,Female,82906.47,6908.87,Employed,Clerk,355828.75,36,16.01,574,60010.6,3,0,Personal,Rented,Divorced,1,69044.73,9136.3,Poor,1,21,0
101123,32,Female,108106.7,9008.89,Employed,Business Owner,99296.75,24,4.93,487,82016.68,9,2,Personal,Rented,Widowed,4,7063.74,37285.4,Good,1,23,0
101124,62,Female,54036.0,4503.0,Employed,Engineer,472232.26,84,21.16,789,96134.01,0,4,Home,Rented,Divorced,3,37246.19,33164.84,Fair,2,0,0
101125,62,Other,54566.54,4547.21,Employed,Engineer,179374.04,12,9.33,711,141042.92,6,0,Medical,Owned,Single,3,15268.29,11431.49,Excellent,2,22,0
101126,62,Other,126056.41,10504.7,Employed,Clerk,210848.63,60,10.05,396,49830.14,4,7,Business,Owned,Single,0,6657.58,8244.57,Good,0,29,0
101127,52,Other,41419.87,3451.66,Employed,Unemployed,349860.16,120,7.62,818,87728.63,9,4,Business,Owned,Married,5,23391.64,6273.68,Good,2,3,0
101128,48,Female,156223.89,13018.66,Unemployed,Doctor,305174.97,240,5.07,662,135258.32,5,2,Home,Owned,Single,3,48851.5,8848.14,Excellent,3,11,0
101129,52,Other,208509.16,17375.76,Retired,Clerk,221179.68,120,18.12,493,43534.77,5,7,Business,Mortgaged,Single,4,63549.63,8201.76,Good,1,14,0
101130,40,Female,102493.1,8541.09,Employed,Unemployed,325571.54,360,7.95,592,129757.5,7,4,Education,Rented,Married,4,72998.11,35527.51,Excellent,2,8,1
101131,53,Female,199726.59,16643.88,Employed,Doctor,451608.5,84,8.73,407,143633.26,8,5,Education,Mortgaged,Divorced,0,33836.49,799.44,Poor,2,15,1
101132,59,Other,35154.9,2929.58,Employed,Driver,400541.24,60,6.86,325,127124.06,5,0,Personal,Rented,Single,5,33785.85,35204.9,Fair,3,31,0
101133,58,Male,23806.31,1983.86,Employed,Doctor,412480.99,36,21.54,531,85479.08,7,1,Auto,Mortgaged,Widowed,3,12260.2,1656.99,Fair,2,31,1
101134,51,Other,162880.62,13573.38,Unemployed,Driver,130687.39,120,17.95,730,108317.33,8,0,Home,Rented,Married,1,15587.3,33073.39,Good,1,21,0
101135,23,Male,171009.42,14250.79,Employed,Clerk,210862.87,240,20.7,493,72159.88,5,4,Education,Owned,Single,3,8199.59,17029.89,Excellent,0,30,0
101136,56,Female,187826.94,15652.24,Employed,Doctor,277801.93,48,19.44,511,89588.37,7,6,Personal,Owned,Single,3,78072.04,3088.22,Good,3,28,0
101137,38,Female,26647.62,2220.63,Employed,Doctor,24007.03,12,20.27,845,146171.11,3,7,Home,Rented,Widowed,3,10207.79,31960.21,Excellent,1,2,0
101138,57,Female,174265.95,14522.16,Employed,Driver,385356.51,12,12.36,843,37668.08,3,4,Medical,Mortgaged,Divorced,1,60531.4,10257.59,Good,3,13,0
101139,47,Female,92190.44,7682.54,Self-Employed,Unemployed,163084.79,120,6.66,555,118882.07,0,0,Personal,Mortgaged,Widowed,5,25421.14,35121.12,Fair,0,29,0
101140,64,Female,77184.21,6432.02,Employed,Business Owner,142732.85,120,9.55,324,75934.97,6,5,Medical,Rented,Widowed,1,42971.82,30090.31,Excellent,1,15,0
101141,37,Female,50469.9,4205.82,Employed,Doctor,131127.42,24,8.91,674,26530.99,2,5,Education,Rented,Widowed,2,69816.82,39270.82,Excellent,3,21,0
101142,66,Female,219183.23,18265.27,Employed,Engineer,143122.87,12,16.77,693,96530.31,8,4,Home,Owned,Widowed,5,74893.4,33274.92,Excellent,0,14,0
101143,62,Female,28051.04,2337.59,Unemployed,Clerk,170331.39,120,3.97,803,118864.04,9,5,Auto,Mortgaged,Widowed,0,19218.43,9638.46,Good,1,0,0
101144,37,Other,184536.64,15378.05,Employed,Unemployed,303202.63,48,6.13,822,85313.37,8,4,Business,Mortgaged,Widowed,2,72901.55,16368.61,Excellent,3,19,0
101145,44,Female,146096.36,12174.7,Self-Employed,Doctor,292615.53,60,16.13,646,125614.92,2,5,Business,Mortgaged,Widowed,2,20164.19,27865.21,Good,1,13,0
101146,47,Female,165691.49,13807.62,Unemployed,Teacher,129344.45,36,5.78,359,54880.29,6,3,Personal,Rented,Married,4,64383.78,12642.6,Excellent,3,27,1
101147,58,Other,160902.01,13408.5,Employed,Doctor,104799.29,180,4.39,437,137065.24,7,1,Personal,Rented,Divorced,4,1220.03,21860.14,Excellent,2,31,0
101148,54,Other,190979.07,15914.92,Unemployed,Business Owner,413526.38,180,5.52,694,97248.01,5,0,Personal,Owned,Widowed,4,42818.52,9505.88,Fair,3,3,1
101149,62,Male,52677.37,4389.78,Employed,Clerk,48176.22,12,16.28,634,120473.9,5,7,Business,Mortgaged,Widowed,2,58065.01,26518.03,Poor,2,12,0
101150,39,Other,15169.05,1264.09,Self-Employed,Teacher,257385.77,12,6.08,540,40947.77,4,3,Home,Mortgaged,Single,2,67115.12,13685.36,Excellent,0,13,0
101151,45,Male,137698.34,11474.86,Employed,Doctor,261239.32,84,6.21,521,66919.25,3,2,Business,Mortgaged,Single,0,67290.31,2207.12,Excellent,3,23,0
101152,42,Male,87541.02,7295.08,Employed,Teacher,287920.13,120,7.76,690,136442.61,5,2,Personal,Owned,Single,4,23909.43,38710.96,Excellent,1,13,0
101153,65,Other,40376.4,3364.7,Employed,Clerk,443053.76,24,17.39,532,7634.33,9,0,Medical,Mortgaged,Divorced,1,68251.97,33756.14,Fair,1,19,0
101154,35,Male,53158.44,4429.87,Employed,Unemployed,312709.14,24,7.21,385,60597.26,2,7,Medical,Rented,Married,2,25891.76,12148.67,Good,2,31,0
101155,49,Other,83008.61,6917.38,Employed,Driver,486869.62,120,4.15,839,117047.8,0,0,Home,Owned,Divorced,4,18701.39,5184.99,Good,1,20,0
101156,26,Other,29397.84,2449.82,Employed,Business Owner,435933.84,60,20.26,492,111572.2,0,1,Education,Mortgaged,Single,4,117.86,29409.05,Good,1,3,1
101157,62,Other,26667.21,2222.27,Employed,Unemployed,108940.65,24,19.71,453,127743.42,5,3,Business,Rented,Single,0,18857.22,8826.91,Poor,2,16,1
101158,39,Other,202785.38,16898.78,Employed,Engineer,122109.29,120,6.92,338,110908.55,2,2,Auto,Mortgaged,Widowed,4,9475.11,24218.16,Excellent,2,31,0
101159,37,Other,78981.06,6581.76,Employed,Unemployed,173697.52,12,8.41,558,142063.82,4,0,Education,Mortgaged,Married,2,53994.93,31163.17,Excellent,2,16,1
101160,49,Male,216357.29,18029.77,Retired,Business Owner,196974.18,36,6.99,843,74738.93,9,2,Home,Owned,Single,2,11583.01,10896.95,Good,0,34,0
101161,45,Other,212695.24,17724.6,Retired,Driver,277391.57,180,16.81,388,93643.48,0,6,Auto,Owned,Single,0,46830.68,11385.47,Good,3,31,1
101162,62,Male,44227.11,3685.59,Employed,Unemployed,117791.29,36,8.13,434,127155.86,1,2,Home,Mortgaged,Married,4,10117.42,2464.51,Excellent,2,9,1
101163,47,Male,161559.48,13463.29,Employed,Doctor,112727.9,12,20.73,398,105253.64,2,6,Medical,Rented,Married,2,56353.48,12793.93,Poor,2,14,0
101164,46,Male,138165.0,11513.75,Employed,Doctor,191932.2,360,18.81,351,15308.51,4,2,Medical,Owned,Widowed,0,22843.64,23898.04,Fair,3,6,0
101165,26,Female,156582.65,13048.55,Self-Employed,Driver,336667.51,36,14.39,632,55049.47,6,0,Education,Owned,Single,0,24695.71,6231.87,Poor,1,6,0
101166,22,Other,34719.16,2893.26,Employed,Teacher,344686.56,84,3.67,464,82888.62,1,0,Home,Rented,Divorced,4,51230.83,38123.31,Poor,0,12,1
101167,40,Male,53654.82,4471.23,Self-Employed,Teacher,488106.14,240,19.85,713,113207.63,1,6,Education,Rented,Married,0,75115.63,28896.63,Good,0,14,0
101168,69,Other,30710.93,2559.24,Employed,Business Owner,102802.89,360,16.96,520,81535.14,0,3,Education,Owned,Married,3,79328.08,8156.04,Poor,3,12,1
101169,65,Female,138847.51,11570.63,Employed,Clerk,197643.86,240,18.08,650,116632.39,8,7,Auto,Mortgaged,Married,4,28581.09,21224.67,Fair,3,25,0
101170,51,Female,217251.17,18104.26,Self-Employed,Driver,482409.39,48,4.83,349,125641.42,0,6,Business,Mortgaged,Married,5,75706.13,15657.64,Good,0,5,0
101171,51,Other,152756.83,12729.74,Employed,Teacher,345624.35,240,16.61,481,39769.24,6,0,Medical,Owned,Divorced,0,48985.72,15294.13,Fair,2,16,0
101172,40,Female,160706.11,13392.18,Self-Employed,Clerk,296954.71,12,18.38,528,92414.73,5,2,Medical,Owned,Divorced,1,72517.49,22399.53,Poor,2,31,1
101173,29,Female,216839.93,18069.99,Employed,Engineer,270743.73,48,21.2,332,83566.56,1,5,Medical,Owned,Single,0,2228.17,4326.03,Fair,0,25,0
101174,21,Other,153992.37,12832.7,Employed,Engineer,39604.17,24,14.24,531,34097.59,5,0,Personal,Mortgaged,Single,5,2653.83,8612.55,Fair,3,7,0
101175,37,Female,23237.22,1936.44,Employed,Unemployed,446900.16,84,12.9,559,73481.71,2,7,Home,Owned,Single,3,5965.92,5987.21,Excellent,1,8,0
101176,36,Female,192736.15,16061.35,Employed,Driver,313501.6,240,11.37,522,82285.24,5,1,Business,Mortgaged,Widowed,5,64351.44,6959.17,Fair,0,32,0
101177,30,Male,89759.05,7479.92,Employed,Unemployed,286690.37,180,16.47,577,122600.98,1,6,Business,Owned,Married,0,11036.52,26208.7,Good,2,20,1
101178,33,Male,15894.54,1324.54,Employed,Business Owner,270671.17,360,20.54,739,69148.41,6,6,Home,Owned,Divorced,4,14126.8,39846.6,Good,3,30,1
101179,22,Male,118983.01,9915.25,Employed,Clerk,197173.28,24,14.6,724,12137.4,7,4,Home,Owned,Married,0,46831.99,26044.24,Fair,0,30,0
101180,50,Male,207088.08,17257.34,Self-Employed,Doctor,128823.02,180,7.7,307,73094.39,0,6,Business,Mortgaged,Married,0,76595.67,39388.94,Good,2,15,0
101181,66,Male,67752.79,5646.07,Employed,Teacher,378150.35,180,3.83,652,125692.64,5,7,Personal,Owned,Single,2,45369.0,23080.29,Excellent,2,18,1
101182,54,Other,115760.2,9646.68,Employed,Driver,255764.62,60,14.95,798,85688.32,6,5,Auto,Owned,Married,2,58607.66,11332.34,Fair,2,12,0
101183,42,Male,50624.26,4218.69,Self-Employed,Doctor,18901.89,12,19.5,780,47829.78,0,5,Education,Owned,Widowed,2,15018.74,34892.19,Excellent,2,22,0
101184,41,Female,26827.0,2235.58,Employed,Business Owner,200749.06,24,4.72,478,138145.64,7,3,Home,Rented,Widowed,0,73133.92,2687.64,Excellent,2,22,1
101185,36,Other,31511.71,2625.98,Unemployed,Clerk,464444.61,360,10.86,731,23347.71,5,2,Home,Mortgaged,Married,3,4470.13,4097.12,Excellent,0,23,0
101186,27,Other,164037.24,13669.77,Employed,Business Owner,188199.49,36,20.89,741,49031.65,3,6,Business,Rented,Divorced,2,22625.52,37904.98,Good,0,30,0
101187,50,Female,192135.27,16011.27,Employed,Driver,207790.04,120,12.78,501,65570.2,4,1,Business,Owned,Married,5,36297.94,26007.41,Excellent,3,25,0
101188,48,Male,44376.26,3698.02,Unemployed,Unemployed,312732.64,360,7.58,778,110696.68,6,3,Personal,Mortgaged,Widowed,4,18093.77,37158.48,Good,1,3,0
101189,21,Other,74105.31,6175.44,Employed,Unemployed,401234.05,60,10.04,648,125362.02,6,4,Medical,Owned,Divorced,2,53100.87,5315.46,Poor,3,12,0
101190,41,Male,54981.04,4581.75,Employed,Driver,334893.64,36,11.05,713,8784.07,7,3,Auto,Owned,Widowed,4,54303.39,30730.44,Good,1,19,0
101191,34,Other,20505.43,1708.79,Self-Employed,Business Owner,425327.26,60,5.67,711,118805.37,0,2,Education,Owned,Widowed,3,16948.64,9392.42,Poor,1,21,1
101192,29,Other,128453.43,10704.45,Employed,Driver,58757.35,36,15.72,730,108079.26,7,4,Medical,Owned,Married,2,687.3,13734.17,Good,0,30,0
101193,55,Male,158484.04,13207.0,Self-Employed,Teacher,462447.09,24,14.46,827,134197.85,0,2,Home,Owned,Married,5,5945.38,35959.66,Excellent,1,14,0
101194,46,Other,147814.88,12317.91,Unemployed,Unemployed,452153.12,240,15.48,772,135066.45,6,7,Personal,Owned,Divorced,3,34.23,16450.21,Fair,3,28,0
101195,52,Male,94550.98,7879.25,Retired,Teacher,260536.0,48,14.8,532,116628.83,3,1,Medical,Owned,Single,2,72431.5,26821.46,Good,3,13,0
101196,55,Male,128777.1,10731.42,Employed,Business Owner,313121.63,120,3.81,609,28530.4,0,3,Home,Rented,Widowed,3,49733.26,35491.04,Poor,1,5,1
101197,69,Other,34290.36,2857.53,Employed,Engineer,107980.9,180,6.73,657,47080.73,6,6,Home,Owned,Divorced,4,11074.82,34834.96,Excellent,1,16,0
101198,60,Other,46632.26,3886.02,Self-Employed,Engineer,225077.82,84,6.56,771,140447.95,5,3,Personal,Mortgaged,Single,4,7401.03,356.29,Fair,2,5,0
101199,51,Male,206017.9,17168.16,Employed,Business Owner,102946.27,84,5.31,516,89725.99,6,5,Education,Mortgaged,Married,3,65407.59,6328.61,Good,3,14,0
101200,64,Other,171109.09,14259.09,Employed,Clerk,12944.39,24,17.11,472,80814.11,3,5,Medical,Mortgaged,Widowed,1,64883.17,36744.87,Fair,2,8,1
101201,44,Other,204161.51,17013.46,Employed,Engineer,490489.73,84,5.72,706,137356.42,2,2,Business,Rented,Married,3,74190.37,22496.63,Excellent,0,0,0
101202,69,Other,202919.46,16909.95,Employed,Driver,131054.96,180,15.86,825,131129.79,6,5,Business,Mortgaged,Divorced,2,12741.88,19208.0,Good,1,23,0
101203,58,Male,148125.49,12343.79,Employed,Engineer,297367.94,24,6.8,802,109124.42,2,1,Auto,Owned,Widowed,5,41781.98,2610.31,Excellent,2,25,0
101204,52,Male,205288.92,17107.41,Employed,Unemployed,151524.69,36,5.69,381,132337.85,8,5,Auto,Owned,Married,5,9718.08,1002.09,Fair,0,4,0
101205,65,Other,100424.34,8368.7,Employed,Teacher,186569.57,120,6.51,806,17075.25,6,1,Auto,Owned,Widowed,0,63651.17,38136.59,Excellent,2,20,0
101206,46,Other,15741.33,1311.78,Employed,Business Owner,200085.26,360,12.91,734,113631.59,9,5,Home,Rented,Married,5,32998.78,18954.04,Good,3,17,0
101207,56,Other,27827.08,2318.92,Unemployed,Teacher,168853.27,48,15.44,386,144846.03,0,0,Home,Mortgaged,Divorced,5,55666.04,31456.69,Fair,1,4,1
101208,34,Female,37444.9,3120.41,Employed,Driver,319425.08,240,18.52,303,7346.52,5,6,Medical,Owned,Widowed,5,2425.09,8800.06,Good,2,21,1
101209,68,Male,34547.46,2878.96,Employed,Driver,480546.26,24,5.88,412,33456.85,5,5,Home,Mortgaged,Single,2,62234.48,9482.88,Fair,2,9,1
101210,51,Other,87098.99,7258.25,Employed,Engineer,215460.06,84,14.9,812,119095.26,8,0,Business,Mortgaged,Divorced,1,18358.9,22410.21,Fair,2,28,0
101211,59,Male,158760.52,13230.04,Employed,Engineer,486716.71,360,17.82,715,78007.07,4,0,Business,Owned,Divorced,3,67424.35,35041.03,Excellent,0,21,0
101212,43,Female,177083.01,14756.92,Retired,Doctor,334563.02,60,9.28,616,12992.75,9,1,Home,Rented,Divorced,5,14868.68,11543.2,Fair,2,3,0
101213,63,Other,135993.72,11332.81,Unemployed,Unemployed,304353.83,84,4.97,647,40193.7,2,7,Medical,Rented,Widowed,2,63207.78,13152.0,Good,0,18,0
